id_nestbox;site;year;date;laying_date;incubation_date;hatching_date;clutch_size;brood_size;fledgling_nb;success;father_id;mother_id;id_bird;id_ring;species;sex;age;adult_mass;adult_tarsus_l;adult_wing_l;adult_aggress;nestling_mass_j13;nestling_mass_j14;nestling_tarsus_l;nestling_wing_l
DIJ-097;arquebuse;2021;21/05/2021;19/04/2021;24/04/2021;08/05/2021;7;7;6;1;8382544;8877055;THPAGPM0888;8877055;PM;female;two;15,15;18,23;70,00;3,0;NA;NA;NA;NA
DIJ-097;arquebuse;2021;21/05/2021;19/04/2021;24/04/2021;08/05/2021;7;7;6;1;8382544;8877055;THPAGPM0889;V010390;PM;unknown;nestling;NA;NA;NA;NA;13,36;NA;18,83;40,00
DIJ-097;arquebuse;2021;21/05/2021;19/04/2021;24/04/2021;08/05/2021;7;7;6;1;8382544;8877055;THPAGPM0890;V010391;PM;unknown;nestling;NA;NA;NA;NA;14,44;NA;19,58;44,00
DIJ-097;arquebuse;2021;21/05/2021;19/04/2021;24/04/2021;08/05/2021;7;7;6;1;8382544;8877055;THPAGPM0891;V010392;PM;unknown;nestling;NA;NA;NA;NA;13,65;NA;18,53;43,00
DIJ-097;arquebuse;2021;21/05/2021;19/04/2021;24/04/2021;08/05/2021;7;7;6;1;8382544;8877055;THPAGPM0892;V010393;PM;unknown;nestling;NA;NA;NA;NA;15,19;NA;18,78;43,50
DIJ-097;arquebuse;2021;21/05/2021;19/04/2021;24/04/2021;08/05/2021;7;7;6;1;8382544;8877055;THPAGPM0893;V010394;PM;unknown;nestling;NA;NA;NA;NA;14,40;NA;19,90;44,00
DIJ-097;arquebuse;2021;21/05/2021;19/04/2021;24/04/2021;08/05/2021;7;7;6;1;8382544;8877055;THPAGPM0894;V010395;PM;unknown;nestling;NA;NA;NA;NA;13,62;NA;19,19;43,00
DIJ-098;arquebuse;2019;03/05/2019;28/03/2019;NA;NA;9;9;8;1;NA;NA;CLPECPM0034;8382427;PM;unknown;nestling;NA;NA;NA;NA;11,69;NA;NA;NA
DIJ-098;arquebuse;2019;03/05/2019;28/03/2019;NA;NA;9;9;8;1;NA;NA;VIGARPM0044;8382429;PM;unknown;nestling;NA;NA;NA;NA;12,79;NA;NA;NA
DIJ-098;arquebuse;2019;03/05/2019;28/03/2019;NA;NA;9;9;8;1;NA;NA;CLPECPM0035;8382430;PM;unknown;nestling;NA;NA;NA;NA;13,33;NA;NA;NA
DIJ-098;arquebuse;2019;03/05/2019;28/03/2019;NA;NA;9;9;8;1;NA;NA;VIGARPM0045;8382431;PM;unknown;nestling;NA;NA;NA;NA;14,26;NA;NA;NA
DIJ-098;arquebuse;2019;03/05/2019;28/03/2019;NA;NA;9;9;8;1;NA;NA;CLPECPM0036;8382432;PM;unknown;nestling;NA;NA;NA;NA;12,42;NA;NA;NA
DIJ-098;arquebuse;2019;03/05/2019;28/03/2019;NA;NA;9;9;8;1;NA;NA;VIGARPM0046;8382433;PM;unknown;nestling;NA;NA;NA;NA;13,31;NA;NA;NA
DIJ-098;arquebuse;2019;03/05/2019;28/03/2019;NA;NA;9;9;8;1;NA;NA;CLPECPM0037;8382434;PM;unknown;nestling;NA;NA;NA;NA;14,25;NA;NA;NA
DIJ-098;arquebuse;2019;03/05/2019;28/03/2019;NA;NA;9;9;8;1;NA;NA;VIGARPM0047;8382435;PM;unknown;nestling;NA;NA;NA;NA;12,86;NA;NA;NA
DIJ-098;arquebuse;2021;07/05/2021;05/04/2021;09/04/2021;24/04/2021;6;6;5;1;NA;8382542;CESINPM0165;8382542;PM;female;more_than_two;17,37;19,35;71,00;3,0;NA;NA;NA;NA
DIJ-098;arquebuse;2021;07/05/2021;05/04/2021;09/04/2021;24/04/2021;6;6;5;1;NA;8382542;CESINPM0166;V011249;PM;unknown;nestling;NA;NA;NA;NA;13,74;NA;18,02;32,00
DIJ-098;arquebuse;2021;07/05/2021;05/04/2021;09/04/2021;24/04/2021;6;6;5;1;NA;8382542;CESINPM0167;V011250;PM;unknown;nestling;NA;NA;NA;NA;14,25;NA;19,20;40,00
DIJ-098;arquebuse;2021;07/05/2021;05/04/2021;09/04/2021;24/04/2021;6;6;5;1;NA;8382542;CESINPM0168;V011251;PM;unknown;nestling;NA;NA;NA;NA;16,32;NA;19,05;37,00
DIJ-098;arquebuse;2021;07/05/2021;05/04/2021;09/04/2021;24/04/2021;6;6;5;1;NA;8382542;CESINPM0169;V011252;PM;unknown;nestling;NA;NA;NA;NA;11,30;NA;17,55;31,00
DIJ-098;arquebuse;2021;07/05/2021;05/04/2021;09/04/2021;24/04/2021;6;6;5;1;NA;8382542;CESINPM0170;V011253;PM;unknown;nestling;NA;NA;NA;NA;14,56;NA;18,55;36,00
DIJ-099;arquebuse;2019;09/05/2019;03/04/2019;NA;NA;9;8;2;1;NA;8790934;CLPECCC0001;8790934;CC;female;more_than_one;10,83;NA;61,0;NA;NA;NA;NA;NA
DIJ-099;arquebuse;2019;09/05/2019;03/04/2019;NA;NA;9;8;2;1;NA;8790934;CLPECCC0240;8790933;CC;unknown;nestling;NA;NA;NA;NA;7,98;NA;NA;NA
DIJ-099;arquebuse;2019;09/05/2019;03/04/2019;NA;NA;9;8;2;1;NA;8790934;CLPECCC0241;8790935;CC;unknown;nestling;NA;NA;NA;NA;7,96;NA;NA;NA
DIJ-099;arquebuse;2020;24/04/2020;27/03/2020;NA;NA;7;7;7;1;NA;8382542;STGARPM0031;8382542;PM;female;more_than_one;17,01;19,22;73,00;NA;NA;NA;NA;NA
DIJ-099;arquebuse;2020;29/04/2020;27/03/2020;NA;NA;7;7;7;1;NA;8382542;LAPOLPM0021;8791852;PM;unknown;nestling;NA;NA;NA;NA;16,77;NA;19,92;NA
DIJ-099;arquebuse;2020;29/04/2020;27/03/2020;NA;NA;7;7;7;1;NA;8382542;LAPOLPM0022;8791853;PM;unknown;nestling;NA;NA;NA;NA;16,12;NA;18,62;NA
DIJ-099;arquebuse;2021;21/05/2021;17/04/2021;25/04/2021;08/05/2021;10;10;6;1;NA;NA;THPAGCC0895;NA;CC;unknown;nestling;NA;NA;NA;NA;5,40;NA;12,91;22,00
DIJ-099;arquebuse;2021;21/05/2021;17/04/2021;25/04/2021;08/05/2021;10;10;6;1;NA;NA;THPAGCC0896;NA;CC;unknown;nestling;NA;NA;NA;NA;5,90;NA;13,44;22,00
DIJ-099;arquebuse;2021;21/05/2021;17/04/2021;25/04/2021;08/05/2021;10;10;6;1;NA;NA;THPAGCC0897;NA;CC;unknown;nestling;NA;NA;NA;NA;7,39;NA;14,96;27,00
DIJ-099;arquebuse;2021;21/05/2021;17/04/2021;25/04/2021;08/05/2021;10;10;6;1;NA;NA;THPAGCC0898;NA;CC;unknown;nestling;NA;NA;NA;NA;4,89;NA;13,07;20,00
DIJ-099;arquebuse;2021;21/05/2021;17/04/2021;25/04/2021;08/05/2021;10;10;6;1;NA;NA;THPAGCC0899;NA;CC;unknown;nestling;NA;NA;NA;NA;6,62;NA;13,97;23,00
DIJ-099;arquebuse;2021;21/05/2021;17/04/2021;25/04/2021;08/05/2021;10;10;6;1;NA;NA;THPAGCC0900;NA;CC;unknown;nestling;NA;NA;NA;NA;5,04;NA;12,79;20,00
DIJ-101;arquebuse;2020;29/04/2020;28/03/2020;NA;NA;7;7;7;1;NA;8791408;BRFAIPM0524;8791408;PM;female;more_than_one;18,15;20,43;73,50;NA;NA;NA;NA;NA
DIJ-102;arquebuse;2021;15/05/2021;04/03/2021;12/04/2021;02/05/2021;10;10;8;1;NA;NA;THPAGCC0810;V010343;CC;unknown;nestling;NA;NA;NA;NA;7,27;NA;14,95;26,50
DIJ-102;arquebuse;2021;15/05/2021;04/03/2021;12/04/2021;02/05/2021;10;10;8;1;NA;NA;THPAGCC0811;V010344;CC;unknown;nestling;NA;NA;NA;NA;7,00;NA;14,69;28,00
DIJ-102;arquebuse;2021;15/05/2021;04/03/2021;12/04/2021;02/05/2021;10;10;8;1;NA;NA;THPAGCC0812;V010345;CC;unknown;nestling;NA;NA;NA;NA;8,05;NA;15,89;31,00
DIJ-102;arquebuse;2021;15/05/2021;04/03/2021;12/04/2021;02/05/2021;10;10;8;1;NA;NA;THPAGCC0813;V010346;CC;unknown;nestling;NA;NA;NA;NA;6,28;NA;14,93;26,00
DIJ-102;arquebuse;2021;15/05/2021;04/03/2021;12/04/2021;02/05/2021;10;10;8;1;NA;NA;THPAGCC0814;V010347;CC;unknown;nestling;NA;NA;NA;NA;6,04;NA;14,60;25,00
DIJ-102;arquebuse;2021;15/05/2021;04/03/2021;12/04/2021;02/05/2021;10;10;8;1;NA;NA;THPAGCC0815;V010348;CC;unknown;nestling;NA;NA;NA;NA;6,96;NA;14,43;30,50
DIJ-102;arquebuse;2021;15/05/2021;04/03/2021;12/04/2021;02/05/2021;10;10;8;1;NA;NA;THPAGCC0816;V010349;CC;unknown;nestling;NA;NA;NA;NA;8,25;NA;15,43;30,00
DIJ-102;arquebuse;2021;15/05/2021;04/03/2021;12/04/2021;02/05/2021;10;10;8;1;NA;NA;THPAGCC0817;V010350;CC;unknown;nestling;NA;NA;NA;NA;8,89;NA;16,29;33,00
DIJ-103;arquebuse;2020;27/04/2020;01/04/2020;NA;NA;8;8;8;1;NA;8382540;LAPOLPM0009;8791838;PM;unknown;nestling;NA;NA;NA;NA;16,86;NA;19,52;NA
DIJ-103;arquebuse;2020;27/04/2020;01/04/2020;NA;NA;8;8;8;1;NA;8382540;LAPOLPM0010;8791839;PM;unknown;nestling;NA;NA;NA;NA;16,65;NA;19,48;NA
DIJ-103;arquebuse;2020;24/04/2020;01/04/2020;NA;NA;8;8;8;1;NA;8382540;STGARPM0028;8382540;PM;female;more_than_one;16,35;19,04;70,00;NA;NA;NA;NA;NA
DIJ-104;arquebuse;2019;03/05/2019;01/04/2019;NA;NA;8;6;3;1;NA;NA;VIGARPM0048;8382436;PM;unknown;nestling;NA;NA;NA;NA;18,47;NA;NA;NA
DIJ-104;arquebuse;2019;03/05/2019;01/04/2019;NA;NA;8;6;3;1;NA;NA;CLPECPM0038;8382437;PM;unknown;nestling;NA;NA;NA;NA;17,26;NA;NA;NA
DIJ-104;arquebuse;2019;03/05/2019;01/04/2019;NA;NA;8;6;3;1;NA;NA;CLPECPM0039;8382438;PM;unknown;nestling;NA;NA;NA;NA;16,60;NA;NA;NA
DIJ-105;arquebuse;2019;04/05/2019;31/03/2019;NA;NA;9;9;9;1;NA;NA;VIGARPM0059;8382460;PM;unknown;nestling;NA;NA;NA;NA;17,18;NA;NA;NA
DIJ-105;arquebuse;2019;04/05/2019;31/03/2019;NA;NA;9;9;9;1;NA;NA;CLPECPM0051;8382462;PM;unknown;nestling;NA;NA;NA;NA;16,11;NA;NA;NA
DIJ-105;arquebuse;2019;04/05/2019;31/03/2019;NA;NA;9;9;9;1;NA;NA;VIGARPM0060;8382461;PM;unknown;nestling;NA;NA;NA;NA;17,78;NA;NA;NA
DIJ-105;arquebuse;2019;04/05/2019;31/03/2019;NA;NA;9;9;9;1;NA;NA;VIGARPM0061;8382463;PM;unknown;nestling;NA;NA;NA;NA;15,60;NA;NA;NA
DIJ-105;arquebuse;2019;04/05/2019;31/03/2019;NA;NA;9;9;9;1;NA;NA;CLPECPM0052;8382464;PM;unknown;nestling;NA;NA;NA;NA;16,51;NA;NA;NA
DIJ-105;arquebuse;2019;04/05/2019;31/03/2019;NA;NA;9;9;9;1;NA;NA;VIGARPM0062;8382466;PM;unknown;nestling;NA;NA;NA;NA;15,50;NA;NA;NA
DIJ-105;arquebuse;2019;04/05/2019;31/03/2019;NA;NA;9;9;9;1;NA;NA;CLPECPM0053;8382465;PM;unknown;nestling;NA;NA;NA;NA;14,56;NA;NA;NA
DIJ-105;arquebuse;2019;04/05/2019;31/03/2019;NA;NA;9;9;9;1;NA;NA;VIGARPM0063;8382468;PM;unknown;nestling;NA;NA;NA;NA;15,74;NA;NA;NA
DIJ-105;arquebuse;2019;04/05/2019;31/03/2019;NA;NA;9;9;9;1;NA;NA;CLPECPM0054;8382467;PM;unknown;nestling;NA;NA;NA;NA;15,93;NA;NA;NA
DIJ-105;arquebuse;2020;24/04/2020;26/03/2020;NA;NA;8;7;5;1;NA;7556298;STGARPM0030;7556298;PM;female;more_than_one;16,00;19,13;76,50;NA;NA;NA;NA;NA
DIJ-105;arquebuse;2020;30/04/2020;26/03/2020;NA;NA;8;7;5;1;NA;7556298;LAPOLPM0029;8791867;PM;unknown;nestling;NA;NA;NA;NA;16,90;NA;18,68;NA
DIJ-105;arquebuse;2020;30/04/2020;26/03/2020;NA;NA;8;7;5;1;NA;7556298;LAPOLPM0030;8791866;PM;unknown;nestling;NA;NA;NA;NA;16,22;NA;19,42;NA
DIJ-106;arquebuse;2019;14/05/2019;03/04/2019;NA;NA;14;14;8;1;NA;NA;CLPECCC0524;8791541;CC;unknown;nestling;NA;NA;NA;NA;10,00;NA;NA;NA
DIJ-106;arquebuse;2019;14/05/2019;03/04/2019;NA;NA;14;14;8;1;NA;NA;CLPECCC0525;8791542;CC;unknown;nestling;NA;NA;NA;NA;9,70;NA;NA;NA
DIJ-106;arquebuse;2019;14/05/2019;03/04/2019;NA;NA;14;14;8;1;NA;NA;CLPECCC0526;8791543;CC;unknown;nestling;NA;NA;NA;NA;6,60;NA;NA;NA
DIJ-106;arquebuse;2019;14/05/2019;03/04/2019;NA;NA;14;14;8;1;NA;NA;VIGARCC0479;8791544;CC;unknown;nestling;NA;NA;NA;NA;6,90;NA;NA;NA
DIJ-106;arquebuse;2019;14/05/2019;03/04/2019;NA;NA;14;14;8;1;NA;NA;CLPECCC0527;8791545;CC;unknown;nestling;NA;NA;NA;NA;8,08;NA;NA;NA
DIJ-106;arquebuse;2019;14/05/2019;03/04/2019;NA;NA;14;14;8;1;NA;NA;VIGARCC0480;8791547;CC;unknown;nestling;NA;NA;NA;NA;5,82;NA;NA;NA
DIJ-106;arquebuse;2019;14/05/2019;03/04/2019;NA;NA;14;14;8;1;NA;NA;CLPECCC0528;8791546;CC;unknown;nestling;NA;NA;NA;NA;4,85;NA;NA;NA
DIJ-106;arquebuse;2019;14/05/2019;03/04/2019;NA;NA;14;14;8;1;NA;NA;VIGARCC0481;8791548;CC;unknown;nestling;NA;NA;NA;NA;4,87;NA;NA;NA
DIJ-106;arquebuse;2020;05/05/2020;01/04/2020;NA;NA;8;8;8;1;NA;NA;LAPOLCC0031;8791895;CC;unknown;nestling;NA;NA;NA;NA;9,71;NA;15,31;NA
DIJ-106;arquebuse;2020;05/05/2020;01/04/2020;NA;NA;8;8;8;1;NA;NA;LAPOLCC0032;8791894;CC;unknown;nestling;NA;NA;NA;NA;8,61;NA;15,28;NA
DIJ-108;arquebuse;2019;13/05/2019;11/04/2019;NA;NA;7;7;5;1;NA;8791408;CLPECPM0010;8791408;PM;female;more_than_one;18,71;NA;NA;NA;NA;NA;NA;NA
DIJ-108;arquebuse;2019;13/05/2019;11/04/2019;NA;NA;7;7;5;1;NA;8791408;CLPECPM0428;8791405;PM;unknown;nestling;NA;NA;NA;NA;12,08;NA;NA;NA
DIJ-108;arquebuse;2019;13/05/2019;11/04/2019;NA;NA;7;7;5;1;NA;8791408;VIGARPM0392;8791406;PM;unknown;nestling;NA;NA;NA;NA;11,60;NA;NA;NA
DIJ-108;arquebuse;2019;13/05/2019;11/04/2019;NA;NA;7;7;5;1;NA;8791408;CLPECPM0429;8791407;PM;unknown;nestling;NA;NA;NA;NA;10,82;NA;NA;NA
DIJ-108;arquebuse;2019;13/05/2019;11/04/2019;NA;NA;7;7;5;1;NA;8791408;VIGARPM0393;8791409;PM;unknown;nestling;NA;NA;NA;NA;13,16;NA;NA;NA
DIJ-108;arquebuse;2019;13/05/2019;11/04/2019;NA;NA;7;7;5;1;NA;8791408;VIGARPM0394;8791410;PM;unknown;nestling;NA;NA;NA;NA;12,18;NA;NA;NA
DIJ-109;arquebuse;2020;11/05/2020;07/04/2020;NA;NA;9;9;6;1;NA;NA;LAPOLPM0041;8791986;PM;unknown;nestling;NA;NA;NA;NA;14,91;NA;19,07;NA
DIJ-109;arquebuse;2020;11/05/2020;07/04/2020;NA;NA;9;9;6;1;NA;NA;LAPOLPM0042;8791987;PM;unknown;nestling;NA;NA;NA;NA;14,01;NA;19,21;NA
DIJ-109;arquebuse;2021;16/05/2021;10/04/2021;16/04/2021;03/05/2021;8;8;4;1;NA;8877051;THPAGPM0833;8877051;PM;female;more_than_two;16,99;18,70;73,00;1,0;NA;NA;NA;NA
DIJ-109;arquebuse;2021;16/05/2021;10/04/2021;16/04/2021;03/05/2021;8;8;4;1;NA;8877051;THPAGPM0834;V010366;PM;unknown;nestling;NA;NA;NA;NA;12,14;NA;16,20;29,00
DIJ-109;arquebuse;2021;16/05/2021;10/04/2021;16/04/2021;03/05/2021;8;8;4;1;NA;8877051;THPAGPM0835;V010367;PM;unknown;nestling;NA;NA;NA;NA;9,25;NA;15,80;27,00
DIJ-109;arquebuse;2021;16/05/2021;10/04/2021;16/04/2021;03/05/2021;8;8;4;1;NA;8877051;THPAGPM0836;V010368;PM;unknown;nestling;NA;NA;NA;NA;15,39;NA;18,30;40,00
DIJ-109;arquebuse;2021;16/05/2021;10/04/2021;16/04/2021;03/05/2021;8;8;4;1;NA;8877051;THPAGPM0837;V010369;PM;unknown;nestling;NA;NA;NA;NA;12,90;NA;17,70;37,00
DIJ-110;arquebuse;2019;13/05/2019;10/04/2019;NA;NA;6;6;6;1;NA;7556111;CLPECPM0014;7556111;PM;female;more_than_one;16,58;NA;NA;NA;NA;NA;NA;NA
DIJ-110;arquebuse;2019;13/05/2019;10/04/2019;NA;NA;6;6;6;1;NA;7556111;VIGARPM0397;8791418;PM;unknown;nestling;NA;NA;NA;NA;13,10;NA;NA;NA
DIJ-110;arquebuse;2019;13/05/2019;10/04/2019;NA;NA;6;6;6;1;NA;7556111;CLPECPM0435;8791419;PM;unknown;nestling;NA;NA;NA;NA;14,39;NA;NA;NA
DIJ-110;arquebuse;2019;13/05/2019;10/04/2019;NA;NA;6;6;6;1;NA;7556111;VIGARPM0398;8791420;PM;unknown;nestling;NA;NA;NA;NA;14,32;NA;NA;NA
DIJ-110;arquebuse;2019;13/05/2019;10/04/2019;NA;NA;6;6;6;1;NA;7556111;VIGARPM0399;8791422;PM;unknown;nestling;NA;NA;NA;NA;15,25;NA;NA;NA
DIJ-110;arquebuse;2019;13/05/2019;10/04/2019;NA;NA;6;6;6;1;NA;7556111;VIGARPM0400;8791423;PM;unknown;nestling;NA;NA;NA;NA;13,83;NA;NA;NA
DIJ-110;arquebuse;2019;13/05/2019;10/04/2019;NA;NA;6;6;6;1;NA;7556111;VIGARPM0401;8791424;PM;unknown;nestling;NA;NA;NA;NA;15,39;NA;NA;NA
DIJ-110;arquebuse;2021;30/04/2021;13/04/2021;17/04/2021;NA;6;0;0;0;NA;NA;DIJ-110-2021;NA;PM;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
DIJ-111;parc_argentieres;2019;03/05/2019;29/03/2019;NA;NA;10;10;4;1;NA;NA;VIGARPM0039;8382418;PM;unknown;nestling;NA;NA;NA;NA;16,58;NA;NA;NA
DIJ-111;parc_argentieres;2019;03/05/2019;29/03/2019;NA;NA;10;10;4;1;NA;NA;CLPECPM0029;8382419;PM;unknown;nestling;NA;NA;NA;NA;16,62;NA;NA;NA
DIJ-111;parc_argentieres;2019;03/05/2019;29/03/2019;NA;NA;10;10;4;1;NA;NA;VIGARPM0040;8382420;PM;unknown;nestling;NA;NA;NA;NA;17,22;NA;NA;NA
DIJ-111;parc_argentieres;2019;03/05/2019;29/03/2019;NA;NA;10;10;4;1;NA;NA;CLPECPM0030;8382421;PM;unknown;nestling;NA;NA;NA;NA;16,86;NA;NA;NA
DIJ-112;parc_argentieres;2020;05/05/2020;31/03/2020;NA;NA;7;6;5;1;8791881;NA;BRFAIPM0627;8791879;PM;unknown;nestling;NA;NA;NA;NA;16,25;NA;18,41;NA
DIJ-112;parc_argentieres;2020;05/05/2020;31/03/2020;NA;NA;7;6;5;1;8791881;NA;BRFAIPM0628;8791880;PM;unknown;nestling;NA;NA;NA;NA;16,64;NA;18,62;NA
DIJ-112;parc_argentieres;2020;04/05/2020;31/03/2020;NA;NA;7;6;5;1;8791881;NA;BRFAIPM0629;8791881;PM;male;more_than_one;17,50;19,56;75,50;NA;NA;NA;NA;NA
DIJ-112;parc_argentieres;2021;11/05/2021;03/04/2021;10/04/2021;28/04/2021;9;9;4;1;NA;NA;THPAGCC0601;V010160;CC;unknown;nestling;NA;NA;NA;NA;6,79;NA;15,03;28,00
DIJ-112;parc_argentieres;2021;11/05/2021;03/04/2021;10/04/2021;28/04/2021;9;9;4;1;NA;NA;THPAGCC0602;V010161;CC;unknown;nestling;NA;NA;NA;NA;7,38;NA;15,97;29,00
DIJ-112;parc_argentieres;2021;11/05/2021;03/04/2021;10/04/2021;28/04/2021;9;9;4;1;NA;NA;THPAGCC0603;V010162;CC;unknown;nestling;NA;NA;NA;NA;7,89;NA;15,87;29,00
DIJ-112;parc_argentieres;2021;11/05/2021;03/04/2021;10/04/2021;28/04/2021;9;9;4;1;NA;NA;THPAGCC0604;V010163;CC;unknown;nestling;NA;NA;NA;NA;6,09;NA;13,97;27,50
DIJ-113;parc_argentieres;2019;30/04/2019;26/04/2019;NA;NA;9;9;8;1;NA;0917BFC;COABIPM0066;0917BFC;PM;female;more_than_one;16,79;NA;75,0;NA;NA;NA;NA;NA
DIJ-113;parc_argentieres;2019;30/04/2019;26/03/2019;NA;NA;9;9;8;1;NA;0917BFC;VIGARPM0013;8381956;PM;unknown;nestling;NA;NA;NA;NA;14,31;NA;17,90;49,0
DIJ-113;parc_argentieres;2019;30/04/2019;26/03/2019;NA;NA;9;9;8;1;NA;0917BFC;VIGARPM0014;8381955;PM;unknown;nestling;NA;NA;NA;NA;12,82;NA;18,60;39,0
DIJ-113;parc_argentieres;2019;30/04/2019;26/03/2019;NA;NA;9;9;8;1;NA;0917BFC;VIGARPM0015;8381954;PM;unknown;nestling;NA;NA;NA;NA;14,35;NA;18,60;41,0
DIJ-113;parc_argentieres;2019;30/04/2019;26/03/2019;NA;NA;9;9;8;1;NA;0917BFC;VIGARPM0016;8381953;PM;unknown;nestling;NA;NA;NA;NA;14,37;NA;18,40;43,0
DIJ-113;parc_argentieres;2019;30/04/2019;26/03/2019;NA;NA;9;9;8;1;NA;0917BFC;VIGARPM0017;8381952;PM;unknown;nestling;NA;NA;NA;NA;9,76;NA;17,00;33,0
DIJ-113;parc_argentieres;2019;30/04/2019;26/03/2019;NA;NA;9;9;8;1;NA;0917BFC;CLPECPM0012 B;8381951;PM;unknown;nestling;NA;NA;NA;NA;14,56;NA;17,40;47,0
DIJ-113;parc_argentieres;2019;30/04/2019;26/03/2019;NA;NA;9;9;8;1;NA;0917BFC;VIGARPM0018;8381950;PM;unknown;nestling;NA;NA;NA;NA;14,65;NA;18,00;43,0
DIJ-113;parc_argentieres;2019;30/04/2019;26/03/2019;NA;NA;9;9;8;1;NA;0917BFC;VIGARPM0019;8381949;PM;unknown;nestling;NA;NA;NA;NA;13,01;NA;18,80;42,0
DIJ-114;parc_argentieres;2020;24/04/2020;26/03/2020;NA;NA;7;7;6;1;0325BFC;NA;LAPOLPM0001;0325BFC;PM;male;more_than_one;18,19;19,22;80,00;NA;NA;NA;NA;NA
DIJ-114;parc_argentieres;2020;26/04/2020;26/03/2020;NA;NA;7;7;6;1;0325BFC;NA;LAPOLPM0003;8791834;PM;unknown;nestling;NA;NA;NA;NA;16,91;NA;19,68;NA
DIJ-114;parc_argentieres;2020;26/04/2020;26/03/2020;NA;NA;7;7;6;1;0325BFC;NA;LAPOLPM0004;8791832;PM;unknown;nestling;NA;NA;NA;NA;19,38;NA;19,24;NA
DIJ-114;parc_argentieres;2021;11/05/2021;04/04/2021;09/04/2021;28/04/2021;7;6;6;1;NA;8877026;THPAGPM0594;8877026;PM;female;two;16,41;19,33;73,00;3,0;NA;NA;NA;NA
DIJ-114;parc_argentieres;2021;11/05/2021;04/04/2021;09/04/2021;28/04/2021;7;6;6;1;NA;8877026;THPAGPM0595;V010154;PM;unknown;nestling;NA;NA;NA;NA;16,98;15,22;18,75;38,00
DIJ-114;parc_argentieres;2021;11/05/2021;04/04/2021;09/04/2021;28/04/2021;7;6;6;1;NA;8877026;THPAGPM0596;V010155;PM;unknown;nestling;NA;NA;NA;NA;16,08;14,16;20,45;45,00
DIJ-114;parc_argentieres;2021;11/05/2021;04/04/2021;09/04/2021;28/04/2021;7;6;6;1;NA;8877026;THPAGPM0597;V010156;PM;unknown;nestling;NA;NA;NA;NA;12,04;10,76;18,10;43,00
DIJ-114;parc_argentieres;2021;11/05/2021;04/04/2021;09/04/2021;28/04/2021;7;6;6;1;NA;8877026;THPAGPM0598;V010157;PM;unknown;nestling;NA;NA;NA;NA;14,34;13,25;17,75;44,00
DIJ-114;parc_argentieres;2021;11/05/2021;04/04/2021;09/04/2021;28/04/2021;7;6;6;1;NA;8877026;THPAGPM0599;V010158;PM;unknown;nestling;NA;NA;NA;NA;16,02;14,71;17,91;42,00
DIJ-114;parc_argentieres;2021;11/05/2021;04/04/2021;09/04/2021;28/04/2021;7;6;6;1;NA;8877026;THPAGPM0600;V010159;PM;unknown;nestling;NA;NA;NA;NA;13,32;13,24;18,80;41,00
DIJ-115;parc_argentieres;2021;11/05/2021;31/03/2021;07/04/2021;28/04/2021;6;6;7;1;8791881;8877025;THPAGPM0585;8791881;PM;male;more_than_two;17,38;19,34;77,00;0,0;NA;NA;NA;NA
DIJ-115;parc_argentieres;2021;11/05/2021;31/03/2021;07/04/2021;28/04/2021;6;6;7;1;8791881;8877025;THPAGPM0590;8877025;PM;female;two;16,33;18,66;72,50;3,0;NA;NA;NA;NA
DIJ-115;parc_argentieres;2021;11/05/2021;31/03/2021;07/04/2021;28/04/2021;6;6;7;1;8791881;8877025;THPAGPM0586;V010147;PM;unknown;nestling;NA;NA;NA;NA;7,94;NA;17,46;30,00
DIJ-115;parc_argentieres;2021;11/05/2021;31/03/2021;07/04/2021;28/04/2021;6;6;7;1;8791881;8877025;THPAGPM0587;V010148;PM;unknown;nestling;NA;NA;NA;NA;13,97;13,27;18,67;41,00
DIJ-115;parc_argentieres;2021;11/05/2021;31/03/2021;07/04/2021;28/04/2021;6;6;7;1;8791881;8877025;THPAGPM0588;V010149;PM;unknown;nestling;NA;NA;NA;NA;13,92;12,38;17,85;43,00
DIJ-115;parc_argentieres;2021;11/05/2021;31/03/2021;07/04/2021;28/04/2021;6;6;7;1;8791881;8877025;THPAGPM0589;V010150;PM;unknown;nestling;NA;NA;NA;NA;13,81;12,73;18,35;42,00
DIJ-115;parc_argentieres;2021;11/05/2021;31/03/2021;07/04/2021;28/04/2021;6;6;7;1;8791881;8877025;THPAGPM0591;V010151;PM;unknown;nestling;NA;NA;NA;NA;16,21;15,67;19,90;44,00
DIJ-115;parc_argentieres;2021;11/05/2021;31/03/2021;07/04/2021;28/04/2021;6;6;7;1;8791881;8877025;THPAGPM0592;V010152;PM;unknown;nestling;NA;NA;NA;NA;15,14;13,67;19,21;43,00
DIJ-115;parc_argentieres;2021;11/05/2021;31/03/2021;07/04/2021;28/04/2021;6;6;7;1;8791881;8877025;THPAGPM0593;V010153;PM;unknown;nestling;NA;NA;NA;NA;12,66;11,89;17,86;43,00
DIJ-115B;parc_argentieres;2019;07/05/2019;01/04/2019;NA;NA;11;11;6;1;NA;NA;CLPECCC0171;8790554;CC;unknown;nestling;NA;NA;NA;NA;9,67;NA;NA;NA
DIJ-115B;parc_argentieres;2019;07/05/2019;01/04/2019;NA;NA;11;11;6;1;NA;NA;VIGARCC0167;8790556;CC;unknown;nestling;NA;NA;NA;NA;7,43;NA;NA;NA
